year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,3,NK,Spirit Airlines,LAS,"Las Vegas, NV: McCarran International",1595.00,227.00,38.08,11.20,133.15,0.84,43.73,389.00,5.00,19642.00,2709.00,1083.00,12402.00,35.00,3413.00
2020,3,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",671.00,94.00,24.68,0.24,50.34,0.00,18.73,28.00,0.00,5433.00,1667.00,6.00,2420.00,0.00,1340.00
2020,3,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",118.00,18.00,8.25,0.00,5.24,0.00,4.50,10.00,0.00,1161.00,353.00,0.00,377.00,0.00,431.00
2020,3,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",341.00,44.00,10.51,0.00,26.35,0.23,6.92,35.00,0.00,2787.00,601.00,0.00,1845.00,8.00,333.00
2020,3,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",124.00,11.00,5.16,0.00,2.64,0.00,3.20,16.00,0.00,648.00,370.00,0.00,76.00,0.00,202.00
2020,3,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1833.00,201.00,51.70,2.27,82.20,0.93,63.90,112.00,2.00,13232.00,4351.00,43.00,3667.00,50.00,5121.00
2020,3,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",358.00,34.00,10.74,0.00,12.41,0.00,10.85,21.00,0.00,3487.00,1198.00,0.00,1038.00,0.00,1251.00
2020,3,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",625.00,62.00,18.46,3.46,25.38,0.00,14.70,27.00,0.00,4131.00,1320.00,328.00,1557.00,0.00,926.00
2020,3,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",323.00,28.00,7.95,1.93,10.56,1.00,6.56,11.00,0.00,3720.00,2119.00,132.00,580.00,16.00,873.00
2020,3,NK,Spirit Airlines,OAK,"Oakland, CA: Metropolitan Oakland International",124.00,20.00,10.37,0.00,4.54,0.00,5.10,27.00,0.00,1123.00,568.00,0.00,205.00,0.00,350.00
2020,3,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",822.00,65.00,19.83,0.27,33.48,0.00,11.42,40.00,1.00,3336.00,1114.00,8.00,1627.00,0.00,587.00
2020,3,NK,Spirit Airlines,PBG,"Plattsburgh, NY: Plattsburgh International",31.00,7.00,1.41,0.00,4.31,0.00,1.28,5.00,0.00,256.00,89.00,0.00,136.00,0.00,31.00
2020,3,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",79.00,9.00,4.00,0.00,3.00,0.00,2.00,6.00,0.00,428.00,223.00,0.00,82.00,0.00,123.00
2020,3,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",62.00,11.00,4.16,0.00,4.84,0.00,2.00,18.00,0.00,992.00,362.00,0.00,535.00,0.00,95.00
2020,3,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",450.00,46.00,15.40,0.49,21.94,0.31,7.86,18.00,2.00,3439.00,1261.00,52.00,1527.00,10.00,589.00
2020,3,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",124.00,11.00,3.54,0.00,6.39,0.00,1.08,3.00,0.00,412.00,109.00,0.00,245.00,0.00,58.00
2020,3,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",257.00,21.00,7.19,0.00,7.59,0.00,6.22,15.00,0.00,2078.00,773.00,0.00,678.00,0.00,627.00
2020,3,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",154.00,8.00,3.44,0.00,3.56,0.00,1.00,8.00,0.00,290.00,126.00,0.00,82.00,0.00,82.00
2020,3,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",62.00,5.00,2.00,0.00,0.19,0.00,2.81,0.00,0.00,438.00,251.00,0.00,12.00,0.00,175.00
2020,3,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",575.00,52.00,14.59,0.00,25.11,0.00,12.30,11.00,0.00,4463.00,909.00,0.00,1661.00,0.00,1893.00
2020,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",155.00,20.00,2.99,0.00,11.75,0.00,5.26,26.00,0.00,942.00,83.00,0.00,401.00,0.00,458.00
2020,3,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",93.00,8.00,1.20,0.00,5.24,0.00,1.56,20.00,0.00,788.00,51.00,0.00,566.00,0.00,171.00
2020,3,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",372.00,43.00,11.45,0.00,25.53,0.00,6.02,15.00,1.00,1933.00,396.00,0.00,1089.00,0.00,448.00
2020,3,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",92.00,12.00,3.19,0.00,4.92,0.00,3.89,34.00,0.00,687.00,186.00,0.00,334.00,0.00,167.00
2020,3,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",45.00,3.00,1.26,0.00,0.74,0.00,1.00,3.00,0.00,148.00,50.00,0.00,50.00,0.00,48.00
2020,3,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",14.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,99.00,43.00,0.00,56.00,0.00,0.00
2020,3,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",896.00,79.00,22.25,1.90,35.93,0.31,18.60,33.00,0.00,4434.00,1804.00,79.00,1783.00,11.00,757.00
2020,3,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",93.00,17.00,2.84,0.00,6.43,0.00,7.72,14.00,1.00,725.00,87.00,0.00,125.00,0.00,513.00
2020,3,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",138.00,20.00,2.88,0.00,6.75,0.31,10.06,27.00,0.00,883.00,180.00,0.00,179.00,16.00,508.00
2020,3,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",58.00,2.00,0.22,0.00,0.00,0.00,1.78,19.00,0.00,113.00,12.00,0.00,0.00,0.00,101.00
2020,3,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",143.00,17.00,3.49,0.00,4.92,0.00,8.59,22.00,0.00,1000.00,181.00,0.00,218.00,0.00,601.00
2020,3,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",155.00,21.00,9.60,0.00,6.10,0.00,5.30,24.00,0.00,1368.00,805.00,0.00,227.00,0.00,336.00
2020,3,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",88.00,12.00,3.19,0.00,2.77,0.00,6.04,8.00,0.00,586.00,94.00,0.00,68.00,0.00,424.00
2020,3,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",111.00,16.00,4.40,0.89,3.06,0.00,7.65,18.00,0.00,1218.00,254.00,24.00,190.00,0.00,750.00
2020,3,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",61.00,10.00,1.26,0.00,2.66,0.00,6.08,14.00,0.00,752.00,38.00,0.00,183.00,0.00,531.00
2020,3,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",331.00,50.00,19.60,0.00,14.04,0.00,16.36,31.00,0.00,3171.00,1365.00,0.00,472.00,0.00,1334.00
2020,3,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",135.00,21.00,7.65,0.89,3.95,0.00,8.50,32.00,0.00,1042.00,276.00,67.00,137.00,0.00,562.00
2020,3,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",80.00,18.00,7.08,0.00,6.89,1.00,3.03,2.00,0.00,792.00,361.00,0.00,177.00,36.00,218.00
2020,3,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",111.00,13.00,5.95,0.00,3.08,0.00,3.96,17.00,0.00,614.00,255.00,0.00,97.00,0.00,262.00
2020,3,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",124.00,19.00,1.80,1.00,4.09,0.00,12.11,30.00,0.00,1121.00,115.00,102.00,165.00,0.00,739.00
2020,3,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",235.00,32.00,16.17,0.00,6.56,0.64,8.64,25.00,0.00,1742.00,1009.00,0.00,217.00,14.00,502.00
2020,3,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",217.00,50.00,21.05,0.00,7.90,0.00,21.05,11.00,0.00,3619.00,1715.00,0.00,314.00,0.00,1590.00
2020,3,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",146.00,22.00,7.47,0.00,2.72,0.00,11.81,19.00,0.00,1281.00,308.00,0.00,87.00,0.00,886.00
2020,3,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",93.00,10.00,0.83,0.00,3.38,0.00,5.79,11.00,0.00,390.00,35.00,0.00,105.00,0.00,250.00
2020,3,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",308.00,31.00,12.26,0.00,6.79,0.00,11.95,55.00,0.00,2441.00,1231.00,0.00,220.00,0.00,990.00
2020,3,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",88.00,16.00,7.16,0.00,6.79,0.00,2.05,8.00,0.00,638.00,328.00,0.00,213.00,0.00,97.00
2020,3,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",214.00,37.00,14.23,0.00,8.29,0.00,14.48,41.00,0.00,2039.00,766.00,0.00,256.00,0.00,1017.00
2020,3,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8076.00,882.00,154.31,18.22,244.42,0.20,464.84,1123.00,10.00,61419.00,15849.00,1463.00,8216.00,10.00,35881.00
2020,3,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",204.00,20.00,6.08,0.00,8.20,0.66,5.06,48.00,0.00,811.00,220.00,0.00,326.00,40.00,225.00
2020,3,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",189.00,28.00,9.59,0.65,6.31,0.00,11.45,36.00,0.00,1297.00,500.00,35.00,217.00,0.00,545.00
2020,3,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",399.00,67.00,22.77,1.00,20.15,0.00,23.08,27.00,0.00,4268.00,1216.00,57.00,803.00,0.00,2192.00
2020,3,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",128.00,14.00,4.65,0.00,5.11,0.00,4.25,17.00,0.00,582.00,170.00,0.00,155.00,0.00,257.00
2020,3,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",453.00,80.00,16.38,5.00,26.55,0.00,32.07,18.00,1.00,4337.00,886.00,378.00,959.00,0.00,2114.00
2020,3,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2710.00,306.00,85.58,2.74,76.99,0.00,140.69,498.00,6.00,25990.00,10873.00,161.00,2292.00,0.00,12664.00
2020,3,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",279.00,57.00,8.62,1.20,22.87,0.00,24.31,27.00,3.00,3180.00,439.00,38.00,989.00,0.00,1714.00
2020,3,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",123.00,15.00,4.41,0.00,6.63,0.00,3.96,3.00,0.00,565.00,132.00,0.00,230.00,0.00,203.00
2020,3,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",116.00,15.00,6.34,1.00,4.43,0.00,3.23,18.00,0.00,592.00,264.00,124.00,104.00,0.00,100.00
2020,3,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",93.00,13.00,4.51,0.00,4.30,0.00,4.19,10.00,1.00,687.00,209.00,0.00,202.00,0.00,276.00
2020,3,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",142.00,20.00,5.61,1.19,6.06,0.00,7.15,25.00,0.00,770.00,232.00,47.00,185.00,0.00,306.00
2020,3,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",186.00,23.00,5.64,0.00,7.87,0.00,9.49,32.00,0.00,790.00,245.00,0.00,192.00,0.00,353.00
2020,3,OH,PSA Airlines Inc.,FNT,"Flint, MI: Bishop International",62.00,13.00,4.57,0.00,4.35,0.00,4.08,1.00,0.00,711.00,282.00,0.00,159.00,0.00,270.00
2020,3,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",62.00,13.00,5.26,0.00,2.56,0.00,5.17,3.00,0.00,565.00,229.00,0.00,102.00,0.00,234.00
2020,3,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",119.00,19.00,4.85,0.00,3.93,0.00,10.21,18.00,0.00,1073.00,257.00,0.00,102.00,0.00,714.00
2020,3,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",80.00,12.00,4.18,0.00,5.82,0.00,2.00,10.00,0.00,508.00,240.00,0.00,215.00,0.00,53.00
2020,3,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",204.00,35.00,14.52,0.00,9.99,0.00,10.48,17.00,2.00,1770.00,869.00,0.00,263.00,0.00,638.00
2020,3,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",173.00,31.00,10.93,0.00,8.92,0.00,11.15,34.00,0.00,1496.00,548.00,0.00,278.00,0.00,670.00
2020,3,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",381.00,44.00,17.03,0.00,7.64,0.21,19.12,44.00,1.00,2213.00,613.00,0.00,174.00,9.00,1417.00
2020,3,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",278.00,40.00,12.34,0.03,9.81,0.00,17.83,59.00,1.00,2182.00,682.00,2.00,317.00,0.00,1181.00
2020,3,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",177.00,19.00,4.71,0.00,3.00,0.20,11.08,35.00,0.00,1829.00,562.00,0.00,97.00,20.00,1150.00
2020,3,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",159.00,21.00,9.85,0.00,4.90,0.00,6.25,45.00,1.00,791.00,434.00,0.00,139.00,0.00,218.00
2020,3,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",258.00,26.00,5.92,0.00,9.77,1.00,9.31,70.00,0.00,1073.00,317.00,0.00,235.00,29.00,492.00
2020,3,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",188.00,20.00,4.20,0.78,5.48,0.00,9.54,34.00,1.00,701.00,188.00,61.00,151.00,0.00,301.00
2020,3,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",174.00,28.00,9.31,0.19,4.44,0.00,14.06,26.00,0.00,2074.00,550.00,40.00,111.00,0.00,1373.00
2020,3,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",128.00,18.00,4.02,0.00,3.39,0.00,10.59,34.00,0.00,1087.00,196.00,0.00,98.00,0.00,793.00
2020,3,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",31.00,3.00,1.99,0.00,0.00,0.00,1.01,11.00,0.00,268.00,179.00,0.00,0.00,0.00,89.00
2020,3,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",55.00,11.00,4.48,0.00,2.92,0.00,3.60,2.00,0.00,478.00,196.00,0.00,98.00,0.00,184.00
2020,3,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",115.00,15.00,5.76,0.00,5.24,0.00,4.00,19.00,1.00,651.00,232.00,0.00,212.00,0.00,207.00
2020,3,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",182.00,22.00,8.01,0.42,5.46,0.00,8.10,33.00,1.00,1121.00,329.00,42.00,161.00,0.00,589.00
2020,3,OH,PSA Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",81.00,11.00,4.57,0.00,3.45,0.00,2.97,8.00,1.00,483.00,213.00,0.00,109.00,0.00,161.00
2020,3,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",26.00,3.00,0.08,0.00,0.00,0.00,2.92,8.00,0.00,128.00,5.00,0.00,0.00,0.00,123.00
2020,3,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",58.00,4.00,2.00,0.00,0.30,0.00,1.70,14.00,0.00,114.00,59.00,0.00,6.00,0.00,49.00
2020,3,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",98.00,14.00,1.12,0.00,6.49,0.00,6.40,14.00,0.00,1542.00,103.00,0.00,204.00,0.00,1235.00
2020,3,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",85.00,14.00,6.20,0.00,0.88,0.00,6.92,12.00,0.00,1064.00,478.00,0.00,46.00,0.00,540.00
2020,3,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",235.00,31.00,13.39,0.35,5.19,0.00,12.07,32.00,0.00,2506.00,1123.00,8.00,169.00,0.00,1206.00
2020,3,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",124.00,29.00,12.34,0.00,7.65,0.00,9.01,19.00,0.00,1107.00,568.00,0.00,230.00,0.00,309.00
2020,3,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",93.00,10.00,1.61,0.00,2.45,0.00,5.94,7.00,0.00,618.00,71.00,0.00,84.00,0.00,463.00
2020,3,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",151.00,20.00,4.30,0.00,8.90,0.00,6.79,15.00,1.00,703.00,126.00,0.00,202.00,0.00,375.00
2020,3,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",27.00,2.00,0.41,0.00,1.55,0.00,0.04,7.00,0.00,86.00,18.00,0.00,66.00,0.00,2.00
2020,3,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",231.00,26.00,7.70,0.00,8.75,0.00,9.55,51.00,0.00,1075.00,453.00,0.00,206.00,0.00,416.00
2020,3,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",159.00,35.00,16.22,0.00,10.16,0.00,8.61,11.00,2.00,1938.00,1057.00,0.00,237.00,0.00,644.00
2020,3,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",89.00,9.00,3.09,0.00,5.27,0.00,0.64,9.00,0.00,415.00,204.00,0.00,177.00,0.00,34.00
2020,3,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",66.00,8.00,0.40,0.00,3.98,0.00,3.62,1.00,0.00,341.00,8.00,0.00,102.00,0.00,231.00
2020,3,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",396.00,79.00,24.30,0.00,14.46,0.58,39.67,37.00,0.00,6355.00,2030.00,0.00,485.00,30.00,3810.00
2020,3,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",108.00,14.00,7.17,0.00,1.69,0.00,5.14,13.00,0.00,674.00,355.00,0.00,65.00,0.00,254.00
2020,3,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1403.00,198.00,49.61,1.98,53.50,0.00,92.91,125.00,1.00,16197.00,6190.00,76.00,2860.00,0.00,7071.00
2020,3,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62.00,8.00,2.36,0.00,0.32,0.00,5.32,1.00,0.00,286.00,53.00,0.00,7.00,0.00,226.00
2020,3,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",214.00,20.00,6.05,0.00,5.68,0.00,8.27,25.00,1.00,802.00,377.00,0.00,129.00,0.00,296.00
2020,3,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",252.00,43.00,13.37,1.35,11.12,0.00,17.16,2.00,0.00,2140.00,672.00,73.00,349.00,0.00,1046.00
2020,3,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",159.00,19.00,6.38,0.00,4.60,0.00,8.03,34.00,0.00,843.00,242.00,0.00,136.00,0.00,465.00
2020,3,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",74.00,10.00,2.72,0.00,2.10,0.00,5.18,18.00,0.00,730.00,331.00,0.00,67.00,0.00,332.00
2020,3,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",133.00,13.00,4.20,0.00,3.85,0.00,4.96,26.00,0.00,587.00,234.00,0.00,82.00,0.00,271.00
2020,3,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",128.00,19.00,3.83,0.63,9.40,0.00,5.14,34.00,0.00,717.00,127.00,15.00,225.00,0.00,350.00
2020,3,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,165.00,165.00,0.00,0.00,0.00,0.00
2020,3,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",44.00,8.00,1.98,0.00,3.25,0.00,2.76,11.00,0.00,610.00,244.00,0.00,148.00,0.00,218.00
2020,3,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",496.00,66.00,22.35,0.43,21.44,0.00,21.78,61.00,0.00,2998.00,1206.00,18.00,665.00,0.00,1109.00
2020,3,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",62.00,3.00,0.00,0.00,1.00,0.00,2.00,3.00,0.00,293.00,0.00,0.00,34.00,0.00,259.00
2020,3,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",178.00,12.00,4.96,0.00,1.42,0.00,5.62,37.00,0.00,591.00,209.00,0.00,45.00,0.00,337.00
2020,3,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",62.00,10.00,2.37,0.00,1.69,0.00,5.94,0.00,0.00,312.00,63.00,0.00,48.00,0.00,201.00
2020,3,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",101.00,14.00,4.65,0.00,3.34,0.00,6.01,21.00,0.00,571.00,160.00,0.00,90.00,0.00,321.00
2020,3,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",208.00,35.00,11.42,0.13,12.40,0.00,11.04,12.00,0.00,1902.00,767.00,2.00,454.00,0.00,679.00
2020,3,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",97.00,15.00,3.02,0.00,1.46,0.00,10.52,18.00,0.00,1157.00,293.00,0.00,115.00,0.00,749.00
2020,3,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",146.00,23.00,7.50,2.13,7.59,0.00,5.78,8.00,0.00,1414.00,508.00,101.00,273.00,0.00,532.00
2020,3,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",27.00,3.00,0.03,1.00,1.00,0.00,0.97,9.00,0.00,122.00,2.00,42.00,18.00,0.00,60.00
2020,3,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",26.00,6.00,1.41,0.00,4.59,0.00,0.00,7.00,0.00,143.00,32.00,0.00,111.00,0.00,0.00
2020,3,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",217.00,29.00,12.59,0.00,5.16,0.18,11.07,19.00,0.00,1591.00,753.00,0.00,178.00,10.00,650.00
2020,3,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",181.00,27.00,8.05,0.00,8.08,0.00,10.87,33.00,0.00,1197.00,392.00,0.00,206.00,0.00,599.00
2020,3,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",58.00,8.00,2.84,0.00,2.17,0.00,2.99,16.00,0.00,491.00,163.00,0.00,47.00,0.00,281.00
2020,3,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",63.00,8.00,6.54,0.00,0.00,0.00,1.46,0.00,0.00,379.00,250.00,0.00,0.00,0.00,129.00
2020,3,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",287.00,22.00,8.34,0.37,5.61,0.00,7.68,24.00,0.00,1448.00,620.00,37.00,224.00,0.00,567.00
2020,3,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,55.00,0.00,0.00,0.00,0.00,55.00
2020,3,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",82.00,9.00,6.00,2.36,0.64,0.00,0.00,5.00,0.00,321.00,252.00,53.00,16.00,0.00,0.00
2020,3,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",54.00,4.00,0.00,1.57,0.00,0.00,2.43,7.00,0.00,115.00,0.00,41.00,0.00,0.00,74.00
2020,3,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",184.00,18.00,10.00,1.00,1.04,0.00,5.96,26.00,2.00,1911.00,718.00,39.00,796.00,0.00,358.00
2020,3,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",132.00,16.00,11.31,1.08,0.00,0.00,3.60,22.00,1.00,1015.00,758.00,158.00,0.00,0.00,99.00
2020,3,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,76.00,76.00,0.00,0.00,0.00,0.00
2020,3,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",53.00,6.00,2.00,1.91,0.10,0.00,2.00,1.00,1.00,1158.00,46.00,141.00,7.00,0.00,964.00
2020,3,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",917.00,113.00,32.53,6.38,46.81,0.00,27.28,250.00,19.00,8565.00,4068.00,1069.00,1553.00,0.00,1875.00
2020,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2070.00,155.00,36.39,9.62,29.35,1.00,78.63,160.00,4.00,12483.00,5927.00,839.00,821.00,21.00,4875.00
2020,3,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",129.00,2.00,2.00,0.00,0.00,0.00,0.00,12.00,2.00,91.00,91.00,0.00,0.00,0.00,0.00
